reward,action,seed,frame,config_id,area,steps,state,time,experiment.update_freq,filepath,environment.zone,compatibility_mode,experiment.step_duration,environment,algorithm
0.019252461829600696,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],0,23,-4592064833075157467,"[61.8125 34.5625 55.9375 57.0625 32.375  45.625  48.1875 90.25   31.6875
 53.375  30.3125 90.8125 40.6875 49.125  59.5625 39.0625 61.6875 29.6875
 37.0625 37.125  58.6875 65.5    28.5625 74.375  59.4375 32.9375 91.625
 69.9375 46.     58.3125 57.75   41.6875 48.1875 74.0625 36.6875 63.3125]",24,[1.74426795e+09],1744267972.2857568,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
0.1322307643064558,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],0,24,-4592064833075157467,"[55.75   44.625  57.4375 62.625  31.75   78.     56.4375 85.0625 32.
 45.6875 29.6875 93.8125 49.     42.6875 56.4375 36.375  50.125  40.4375
 53.4375 52.375  58.6875 60.3125 62.625  62.8125 58.875  71.4375 86.6875
 71.4375 51.0625 71.9375 59.0625 60.9375 67.375  65.375  96.1875 60.625 ]",25,[1.74426825e+09],1744268294.1461048,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
-0.21751995764411122,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],0,25,-4592064833075157467,"[53.5625 29.75   45.75   58.8125 31.9375 48.5625 46.0625 92.4375 32.3125
 37.9375 20.8125 94.125  36.1875 44.0625 55.0625 45.5625 28.6875 24.1875
 36.1875 38.9375 46.     56.8125 28.1875 58.9375 58.5625 33.25   83.75
 76.     45.75   62.875  58.25   39.4375 48.125  67.6875 34.5625 57.375 ]",26,[1.74426855e+09],1744268571.7250504,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
0.11635018431402898,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],0,26,-4592064833075157467,"[ 53.25    42.25    39.0625  54.3125  32.8125  65.375   47.0625  91.1875
  32.5     30.375   16.8125  92.125   39.1875  41.625   52.1875  43.25
  40.8125  32.75    36.375   58.625  113.6875  64.5     53.1875  59.625
  54.625   48.625   85.      70.375   45.8125  66.375   51.25    76.3125
  61.75    68.1875  37.75    65.375 ]",27,[1.74426885e+09],1744268880.273309,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
0.15797310016119773,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],0,27,-4592064833075157467,"[ 58.5     39.1875  43.125   61.125   31.25    48.      45.9375  85.875
  30.8125  35.5     20.375   95.1875  39.      41.8125  50.625   42.875
  26.5     40.25    43.125   78.375  194.4375  66.4375  68.4375  89.6875
  53.6875  63.1875 157.25    73.3125 106.6875  95.375   67.9375 142.1875
  85.5625  77.75    49.375   82.8125]",28,[1.74426915e+09],1744269203.6717765,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
0.08120064370014161,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],0,28,-4592064833075157467,"[ 71.0625  57.375   43.9375  52.9375  30.625   45.125   66.1875  85.5
  43.8125  41.4375  27.75    87.0625  46.125   51.875   55.1875  42.1875
  51.125   54.375   66.875  115.8125 141.5     75.75    35.5    224.8125
  63.0625  60.5     99.3125  74.125   82.125   93.3125  68.6875 104.75
  58.6875 164.875   81.      85.75  ]",29,[1.74426945e+09],1744269524.1630576,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
0.10374358642927689,[0.398 0.762 0.324 0.    0.332 0.606],0,29,-4592064833075157467,"[ 55.5625  58.5625  56.6875  45.625   30.375   45.125   42.5     83.375
  30.8125  34.5625  15.4375  88.625   52.8125  41.625   43.625   34.5
  45.1875  42.0625  71.25   429.25   136.125   61.9375  69.9375 294.5
  53.6875  72.1875 246.75    68.375  120.6875 172.9375  70.625  144.
  92.9375 233.     111.25    90.3125]",30,[1.74426975e+09],1744269847.0374515,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
0.27403107140715616,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],0,30,-4592064833075157467,"[ 80.75    74.0625  96.5    125.3125  61.     184.875  246.6875 163.625
  80.0625  77.125   85.1875 151.4375  75.4375  85.5     77.5625  69.125
  88.625   48.5625  78.8125 114.4375  76.75    82.6875  68.125  110.375
 124.1875  79.1875 179.625  111.1875 103.9375  98.3125 113.3125 141.5
  99.1875 114.5625  77.0625 107.125 ]",31,[1.74427005e+09],1744270081.8709095,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
0.052843318224929436,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],0,31,-4592064833075157467,"[ 93.      95.5625  91.4375 116.8125  74.375  200.4375 362.8125 163.
  91.125   92.0625  95.1875 153.5625  76.75    80.5625  84.75    61.125
  86.75    71.8125  75.6875  95.3125  55.25    93.4375  63.     159.9375
 129.9375 100.     173.3125 129.25   102.5625 112.25   113.5    158.5625
  85.5    122.125   59.375   96.5625]",32,[1.74427035e+09],1744270374.2980313,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
-0.014742863410184982,[0.398 0.762 0.324 0.    0.332 0.606],0,32,-4592064833075157467,"[ 94.0625  90.5625  92.5    124.1875  73.0625 183.1875 128.8125 172.5625
  88.875   93.625   93.25   158.75    74.25    83.6875  79.6875  68.5
  87.0625  78.9375  69.4375 112.5     64.0625 107.875   62.75   137.5
 123.1875  91.25   170.0625 122.1875 103.8125 100.3125 118.     146.0625
  99.375  124.4375  71.6875  95.5   ]",33,[1.74427065e+09],1744270673.4461963,1,experiments/online/E6/P4/poisson6.xlsx,6,0,300,P4,Poisson6
