S17176_1:101		
337.498	3	
337.947	0	
338.397	4	
338.846	-5	
339.295	-3	
339.745	4	
340.194	0	
340.644	-3	
341.094	0	
341.544	2	
341.994	-5	
342.444	1	
342.894	0	
343.344	0	
343.794	-3	
344.244	0	
344.695	-4	
345.145	-8	
345.596	-1	
346.046	1	
346.497	1	
346.948	3	
347.399	1	
347.85	-1	
348.301	-2	
348.752	2	
349.203	0	
349.654	-1	
350.106	-3	
350.557	-6	
351.009	0	
351.46	3	
351.912	-1	
352.364	-5	
352.816	5	
353.267	0	
353.719	-4	
354.172	4	
354.624	-1	
355.076	-4	
355.528	5	
355.981	-2	
356.433	-2	
356.886	-7	
357.338	-1	
357.791	-2	
358.244	2	
358.697	-4	
359.15	1	
359.603	-4	
360.056	-3	
360.509	3	
360.962	0	
361.416	4	
361.869	1	
362.323	5	
362.776	-4	
363.23	-3	
363.684	-4	
364.138	-2	
364.591	-2	
365.045	2	
365.499	-1	
365.954	5	
366.408	-6	
366.862	2	
367.316	3	
367.771	-3	
368.225	2	
368.68	1	
369.135	5	
369.59	-1	
370.044	-1	
370.499	1	
370.954	3	
371.409	-3	
371.864	1	
372.32	3	
372.775	6	
373.23	0	
373.686	-2	
374.141	2	
374.597	4	
375.053	-2	
375.508	6	
375.964	-4	
376.42	0	
376.876	-11	
377.332	0	
377.788	-2	
378.244	0	
378.701	5	
379.157	3	
379.614	3	
380.07	3	
380.527	2	
380.983	1	
381.44	2	
381.897	0	
382.354	3	
382.811	0	
383.268	6	
383.725	-2	
384.182	0	
384.639	3	
385.097	3	
385.554	-1	
386.011	-6	
386.469	2	
386.927	5	
387.384	1	
387.842	3	
388.3	2	
388.758	-4	
389.216	1	
389.674	0	
390.132	2	
390.59	6	
391.049	0	
391.507	-1	
391.965	5	
392.424	0	
392.882	3	
393.341	-2	
393.8	-2	
394.259	-1	
394.718	5	
395.176	0	
395.635	0	
396.095	2	
396.554	4	
397.013	-2	
397.472	-2	
397.932	-3	
398.391	-3	
398.851	2	
399.31	0	
399.77	-8	
400.23	-1	
400.689	3	
401.149	0	
401.609	0	
402.069	1	
402.529	4	
402.989	1	
403.45	-6	
403.91	4	
404.37	-1	
404.831	6	
405.291	1	
405.752	1	
406.213	0	
406.673	-3	
407.134	2	
407.595	6	
408.056	7	
408.517	8	
408.978	9	
409.439	1	
409.9	5	
410.362	1	
410.823	10	
411.284	3	
411.746	-2	
412.207	11	
412.669	6	
413.131	10	
413.593	10	
414.054	10	
414.516	12	
414.978	15	
415.44	19	
415.902	17	
416.365	14	
416.827	23	
417.289	20	
417.752	22	
418.214	22	
418.677	23	
419.139	25	
419.602	26	
420.065	29	
420.527	35	
420.99	38	
421.453	38	
421.916	43	
422.379	47	
422.842	54	
423.306	52	
423.769	57	
424.232	48	
424.696	62	
425.159	64	
425.623	75	
426.086	80	
426.55	81	
427.014	83	
427.477	87	
427.941	95	
428.405	101	
428.869	106	
429.333	110	
429.797	118	
430.262	119	
430.726	136	
431.19	140	
431.655	152	
432.119	153	
432.584	169	
433.048	177	
433.513	186	
433.977	201	
434.442	211	
434.907	234	
435.372	238	
435.837	259	
436.302	269	
436.767	288	
437.232	297	
437.698	316	
438.163	336	
438.628	356	
439.094	368	
439.559	385	
440.025	392	
440.49	420	
440.956	439	
441.422	459	
441.888	473	
442.354	491	
442.819	521	
443.286	535	
443.752	544	
444.218	579	
444.684	597	
445.15	612	
445.617	635	
446.083	652	
446.549	670	
447.016	687	
447.482	691	
447.949	704	
448.416	706	
448.883	721	
449.349	715	
449.816	721	
450.283	724	
450.75	713	
451.217	717	
451.684	703	
452.152	702	
452.619	706	
453.086	703	
453.554	711	
454.021	694	
454.489	696	
454.956	690	
455.424	701	
455.892	684	
456.359	691	
456.827	686	
457.295	684	
457.763	671	
458.231	664	
458.699	654	
459.167	622	
459.635	602	
460.104	581	
460.572	558	
461.04	518	
461.509	489	
461.977	469	
462.446	439	
462.914	409	
463.383	392	
463.852	367	
464.32	352	
464.789	333	
465.258	312	
465.727	297	
