S17176_1:101		
337.498	3	
337.947	7	
338.397	2	
338.846	0	
339.295	-3	
339.745	0	
340.194	2	
340.644	1	
341.094	-2	
341.544	3	
341.994	-3	
342.444	1	
342.894	1	
343.344	2	
343.794	0	
344.244	0	
344.695	-2	
345.145	-2	
345.596	2	
346.046	1	
346.497	4	
346.948	6	
347.399	4	
347.85	3	
348.301	0	
348.752	1	
349.203	1	
349.654	-1	
350.106	2	
350.557	1	
351.009	-4	
351.46	1	
351.912	3	
352.364	-1	
352.816	-2	
353.267	0	
353.719	-2	
354.172	1	
354.624	-1	
355.076	-3	
355.528	4	
355.981	4	
356.433	-1	
356.886	-1	
357.338	2	
357.791	-2	
358.244	0	
358.697	-3	
359.15	5	
359.603	-2	
360.056	-3	
360.509	5	
360.962	-1	
361.416	3	
361.869	-2	
362.323	1	
362.776	-1	
363.23	-2	
363.684	0	
364.138	3	
364.591	2	
365.045	1	
365.499	1	
365.954	6	
366.408	2	
366.862	1	
367.316	6	
367.771	3	
368.225	0	
368.68	3	
369.135	4	
369.59	1	
370.044	1	
370.499	-7	
370.954	2	
371.409	-2	
371.864	1	
372.32	0	
372.775	3	
373.23	-3	
373.686	5	
374.141	2	
374.597	-3	
375.053	7	
375.508	1	
375.964	-1	
376.42	3	
376.876	-9	
377.332	1	
377.788	2	
378.244	2	
378.701	4	
379.157	3	
379.614	5	
380.07	2	
380.527	3	
380.983	-2	
381.44	4	
381.897	0	
382.354	-2	
382.811	1	
383.268	3	
383.725	1	
384.182	1	
384.639	-1	
385.097	-1	
385.554	-1	
386.011	-3	
386.469	3	
386.927	2	
387.384	1	
387.842	3	
388.3	1	
388.758	-3	
389.216	-1	
389.674	6	
390.132	1	
390.59	4	
391.049	2	
391.507	1	
391.965	0	
392.424	1	
392.882	4	
393.341	5	
393.8	1	
394.259	1	
394.718	3	
395.176	5	
395.635	4	
396.095	7	
396.554	-3	
397.013	-3	
397.472	3	
397.932	0	
398.391	1	
398.851	1	
399.31	5	
399.77	-5	
400.23	0	
400.689	0	
401.149	4	
401.609	2	
402.069	5	
402.529	4	
402.989	-1	
403.45	-1	
403.91	3	
404.37	-1	
404.831	4	
405.291	4	
405.752	4	
406.213	2	
406.673	-2	
407.134	4	
407.595	7	
408.056	1	
408.517	1	
408.978	5	
409.439	-1	
409.9	3	
410.362	-1	
410.823	5	
411.284	10	
411.746	4	
412.207	10	
412.669	8	
413.131	2	
413.593	3	
414.054	9	
414.516	14	
414.978	10	
415.44	10	
415.902	16	
416.365	18	
416.827	16	
417.289	10	
417.752	19	
418.214	22	
418.677	19	
419.139	13	
419.602	22	
420.065	25	
420.527	25	
420.99	24	
421.453	28	
421.916	33	
422.379	32	
422.842	39	
423.306	39	
423.769	46	
424.232	39	
424.696	46	
425.159	55	
425.623	61	
426.086	63	
426.55	64	
427.014	71	
427.477	71	
427.941	77	
428.405	83	
428.869	91	
429.333	96	
429.797	104	
430.262	110	
430.726	121	
431.19	130	
431.655	137	
432.119	144	
432.584	162	
433.048	173	
433.513	188	
433.977	197	
434.442	219	
434.907	240	
435.372	249	
435.837	268	
436.302	286	
436.767	310	
437.232	334	
437.698	345	
438.163	372	
438.628	397	
439.094	417	
439.559	438	
440.025	462	
440.49	494	
440.956	521	
441.422	555	
441.888	582	
442.354	620	
442.819	657	
443.286	697	
443.752	726	
444.218	779	
444.684	834	
445.15	877	
445.617	948	
446.083	988	
446.549	1058	
447.016	1118	
447.482	1169	
447.949	1237	
448.416	1283	
448.883	1345	
449.349	1388	
449.816	1437	
450.283	1500	
450.75	1527	
451.217	1576	
451.684	1578	
452.152	1600	
452.619	1650	
453.086	1656	
453.554	1700	
454.021	1684	
454.489	1700	
454.956	1694	
455.424	1714	
455.892	1677	
456.359	1679	
456.827	1678	
457.295	1651	
457.763	1622	
458.231	1619	
458.699	1571	
459.167	1481	
459.635	1426	
460.104	1390	
460.572	1325	
461.04	1226	
461.509	1178	
461.977	1109	
462.446	1046	
462.914	966	
463.383	931	
463.852	888	
464.32	851	
464.789	799	
465.258	765	
465.727	728	
466.196	688	
466.665	675	
467.134	648	
467.604	632	
468.073	608	
468.542	592	
469.012	579	
469.481	570	
469.95	550	
470.42	543	
470.89	520	
471.359	504	
471.829	495	
472.299	488	
472.769	460	
473.239	451	
473.709	423	
474.179	414	
474.649	382	
475.119	364	
475.589	349	
476.059	327	
476.529	316	
