S17176_1:101		
337.498	1	
337.947	3	
338.397	2	
338.846	2	
339.295	0	
339.745	2	
340.194	6	
340.644	4	
341.094	-3	
341.544	3	
341.994	3	
342.444	5	
342.894	3	
343.344	2	
343.794	-6	
344.244	3	
344.695	-3	
345.145	-2	
345.596	1	
346.046	5	
346.497	4	
346.948	5	
347.399	1	
347.85	2	
348.301	-1	
348.752	5	
349.203	3	
349.654	3	
350.106	-2	
350.557	3	
351.009	-1	
351.46	5	
351.912	-1	
352.364	1	
352.816	3	
353.267	0	
353.719	-1	
354.172	7	
354.624	3	
355.076	0	
355.528	2	
355.981	6	
356.433	2	
356.886	-2	
357.338	0	
357.791	3	
358.244	2	
358.697	-6	
359.15	0	
359.603	2	
360.056	2	
360.509	6	
360.962	0	
361.416	7	
361.869	2	
362.323	4	
362.776	-1	
363.23	1	
363.684	0	
364.138	2	
364.591	0	
365.045	3	
365.499	7	
365.954	5	
366.408	1	
366.862	2	
367.316	6	
367.771	4	
368.225	6	
368.68	2	
369.135	6	
369.59	3	
370.044	10	
370.499	1	
370.954	5	
371.409	2	
371.864	2	
372.32	5	
372.775	1	
373.23	-1	
373.686	7	
374.141	2	
374.597	2	
375.053	3	
375.508	2	
375.964	1	
376.42	4	
376.876	-6	
377.332	3	
377.788	2	
378.244	2	
378.701	1	
379.157	8	
379.614	6	
380.07	1	
380.527	0	
380.983	2	
381.44	5	
381.897	5	
382.354	0	
382.811	1	
383.268	7	
383.725	2	
384.182	0	
384.639	4	
385.097	2	
385.554	2	
386.011	-3	
386.469	3	
386.927	3	
387.384	7	
387.842	2	
388.3	2	
388.758	5	
389.216	-1	
389.674	3	
390.132	2	
390.59	7	
391.049	2	
391.507	1	
391.965	4	
392.424	8	
392.882	6	
393.341	-3	
393.8	3	
394.259	8	
394.718	0	
395.176	6	
395.635	0	
396.095	9	
396.554	6	
397.013	0	
397.472	3	
397.932	3	
398.391	7	
398.851	1	
399.31	1	
399.77	1	
400.23	1	
400.689	4	
401.149	6	
401.609	6	
402.069	3	
402.529	3	
402.989	5	
403.45	2	
403.91	6	
404.37	3	
404.831	3	
405.291	4	
405.752	5	
406.213	1	
406.673	6	
407.134	6	
407.595	8	
408.056	6	
408.517	6	
408.978	8	
409.439	8	
409.9	4	
410.362	6	
410.823	5	
411.284	12	
411.746	9	
412.207	7	
412.669	10	
413.131	10	
413.593	9	
414.054	15	
414.516	15	
414.978	15	
415.44	16	
415.902	14	
416.365	18	
416.827	19	
417.289	15	
417.752	22	
418.214	23	
418.677	20	
419.139	23	
419.602	25	
420.065	26	
420.527	32	
420.99	29	
421.453	32	
421.916	40	
422.379	43	
