S17176_1:101		
337.498	2	
337.947	-1	
338.397	5	
338.846	2	
339.295	-4	
339.745	1	
340.194	2	
340.644	2	
341.094	-5	
341.544	0	
341.994	0	
342.444	-1	
342.894	-2	
343.344	6	
343.794	-4	
344.244	0	
344.695	-4	
345.145	-8	
345.596	0	
346.046	5	
346.497	-4	
346.948	-2	
347.399	2	
347.85	3	
348.301	-2	
348.752	1	
349.203	1	
349.654	5	
350.106	-1	
350.557	-4	
351.009	-2	
351.46	1	
351.912	-2	
352.364	-2	
352.816	2	
353.267	1	
353.719	-1	
354.172	-2	
354.624	2	
355.076	-5	
355.528	2	
355.981	-1	
356.433	-3	
356.886	-4	
357.338	-1	
357.791	-2	
358.244	2	
358.697	-6	
359.15	2	
359.603	-3	
360.056	-1	
360.509	2	
360.962	0	
361.416	5	
361.869	5	
362.323	5	
362.776	-2	
363.23	-4	
363.684	-8	
364.138	2	
364.591	4	
365.045	1	
365.499	1	
365.954	6	
366.408	-1	
366.862	0	
367.316	4	
367.771	4	
368.225	0	
368.68	4	
369.135	4	
369.59	2	
370.044	0	
370.499	-1	
370.954	0	
371.409	-4	
371.864	0	
372.32	0	
372.775	1	
373.23	1	
373.686	-1	
374.141	-2	
374.597	0	
375.053	2	
375.508	-1	
375.964	1	
376.42	2	
376.876	-8	
377.332	3	
377.788	2	
378.244	-3	
378.701	6	
379.157	-1	
379.614	-1	
380.07	0	
380.527	4	
380.983	2	
381.44	-5	
381.897	0	
382.354	2	
382.811	4	
383.268	4	
383.725	-1	
384.182	-2	
384.639	4	
385.097	4	
385.554	0	
386.011	-7	
386.469	4	
386.927	3	
387.384	3	
387.842	2	
388.3	1	
388.758	0	
389.216	1	
389.674	3	
390.132	-4	
390.59	4	
391.049	8	
391.507	-2	
391.965	2	
392.424	-1	
392.882	4	
393.341	3	
393.8	-7	
394.259	2	
394.718	1	
395.176	3	
395.635	3	
396.095	4	
396.554	3	
397.013	-7	
397.472	2	
397.932	3	
398.391	0	
398.851	-2	
399.31	-2	
399.77	-1	
400.23	1	
400.689	2	
401.149	0	
401.609	3	
402.069	2	
402.529	3	
402.989	1	
403.45	-4	
403.91	6	
404.37	-1	
404.831	2	
405.291	4	
405.752	1	
406.213	0	
406.673	0	
407.134	1	
407.595	5	
408.056	-2	
408.517	-1	
408.978	10	
409.439	1	
409.9	-2	
410.362	-4	
410.823	6	
411.284	4	
411.746	0	
412.207	6	
412.669	5	
413.131	5	
413.593	-1	
414.054	7	
414.516	12	
414.978	6	
415.44	7	
415.902	11	
416.365	11	
416.827	13	
417.289	7	
417.752	15	
418.214	20	
418.677	14	
419.139	5	
419.602	21	
420.065	14	
420.527	18	
420.99	20	
421.453	21	
421.916	18	
422.379	19	
422.842	26	
423.306	26	
423.769	26	
424.232	22	
424.696	31	
425.159	29	
425.623	39	
426.086	36	
426.55	40	
427.014	38	
427.477	44	
427.941	47	
428.405	45	
428.869	47	
429.333	55	
429.797	57	
430.262	60	
430.726	67	
431.19	75	
431.655	73	
432.119	79	
432.584	88	
433.048	96	
433.513	97	
433.977	103	
434.442	108	
434.907	118	
435.372	120	
435.837	133	
436.302	137	
436.767	148	
437.232	156	
437.698	160	
438.163	175	
438.628	185	
439.094	189	
439.559	203	
440.025	196	
440.49	221	
440.956	228	
441.422	241	
441.888	251	
442.354	261	
442.819	281	
443.286	292	
443.752	299	
444.218	314	
444.684	325	
445.15	344	
445.617	358	
446.083	369	
446.549	387	
447.016	394	
447.482	407	
447.949	415	
448.416	417	
448.883	429	
449.349	429	
449.816	439	
450.283	445	
450.75	442	
451.217	443	
451.684	440	
452.152	442	
452.619	441	
453.086	450	
453.554	457	
454.021	443	
454.489	445	
454.956	444	
455.424	452	
455.892	442	
456.359	449	
456.827	446	
457.295	446	
457.763	441	
458.231	432	
458.699	427	
459.167	403	
459.635	395	
460.104	384	
460.572	364	
461.04	337	
461.509	326	
461.977	316	
462.446	295	
462.914	275	
463.383	260	
463.852	247	
464.32	234	
464.789	218	
465.258	210	
465.727	196	
466.196	188	
466.665	185	
467.134	181	
467.604	170	
468.073	164	
468.542	159	
469.012	159	
469.481	160	
469.95	150	
470.42	147	
470.89	141	
471.359	136	
471.829	141	
472.299	135	
472.769	130	
473.239	127	
473.709	124	
474.179	118	
474.649	111	
475.119	109	
475.589	108	
476.059	96	
476.529	95	
477	96	
477.47	85	
477.941	82	
478.411	77	
478.882	62	
479.353	69	
479.823	70	
480.294	61	
480.765	65	
481.236	60	
481.707	59	
482.178	63	
482.649	59	
483.12	59	
483.591	59	
484.062	52	
484.533	54	
485.005	52.5	
485.476	51	
485.948	58	
486.419	51	
486.891	55	
487.362	53	
487.834	54	
488.306	56	
488.777	55	
489.249	53	
489.721	50	
490.193	56	
490.665	54	
491.137	58	
491.609	56	
492.081	52	
492.554	58	
493.026	52	
493.498	60	
493.971	55	
494.443	57	
494.915	54	
495.388	53	
495.861	63	
496.333	61.5	
496.806	60	
497.279	61	
497.752	67	
498.224	62	
498.697	66	
499.17	70	
499.643	71	
500.116	72	
500.59	67	
501.063	72	
501.536	77	
502.009	77	
502.483	83	
502.956	82	
503.429	84	
503.903	86	
504.376	87	
504.85	94	
505.324	100	
505.797	100	
506.271	105	
506.745	102	
507.219	105	
507.693	109	
508.167	109	
508.641	117	
509.115	115	
509.589	114	
510.063	119	
510.537	123	
511.012	128	
511.486	129	
511.96	122	
512.435	136	
512.909	128	
513.384	127	
513.858	137	
514.333	140	
514.808	135	
515.283	138	
515.757	141	
516.232	144	
516.707	146	
517.182	146	
517.657	147	
518.132	153	
518.607	158	
519.082	154	
519.557	156	
520.033	158	
520.508	161	
520.983	159	
521.459	165	
521.934	169	
522.41	166	
522.885	174	
523.361	173	
523.836	169	
524.312	169	
524.788	167	
525.264	172	
525.739	169	
526.215	172	
526.691	167	
527.167	174	
527.643	170	
528.119	167	
528.595	171	
529.072	167	
529.548	172	
530.024	177	
530.5	176	
530.977	176	
531.453	171	
531.93	173	
532.406	174	
532.883	182	
533.359	178	
533.836	180	
534.313	177	
534.789	184	
535.266	189	
535.743	185	
536.22	181	
536.697	186	
537.174	190	
537.651	181	
538.128	186	
538.605	192	
539.082	189	
539.559	185	
540.037	188	
540.514	192	
540.991	194	
541.469	184	
541.946	186	
542.424	185	
542.901	189	
543.379	187	
543.856	184	
544.334	184	
544.812	185	
545.289	186	
545.767	181	
546.245	179	
546.723	181	
547.201	183	
547.679	182	
548.157	180	
548.635	185	
549.113	182	
549.591	185	
550.069	180	
550.548	185	
551.026	182	
551.504	184	
551.983	184	
552.461	188	
552.94	189	
553.418	187	
553.897	182	
554.375	188	
554.854	188	
555.333	195	
555.811	191	
556.29	188	
556.769	193	
557.248	179	
557.727	193	
558.206	190	
558.685	191	
559.164	198	
559.643	186	
560.122	192	
560.601	186	
561.08	190	
561.559	192	
562.039	190	
562.518	184	
562.997	185	
563.477	190	
563.956	180	
564.436	187	
564.915	190	
565.395	187	
565.875	185	
566.354	183	
566.834	186	
567.314	184	
567.793	180	
568.273	181	
568.753	180	
569.233	179	
569.713	174	
570.193	183	
570.673	185	
571.153	178	
571.633	184	
572.113	182	
572.594	184	
573.074	183	
573.554	183	
574.034	185	
574.515	195	
574.995	185	
575.476	189	
575.956	184	
576.437	192	
576.917	193	
577.398	190	
577.878	190	
578.359	191	
578.84	195	
579.32	193	
579.801	194	
580.282	195	
580.763	193	
581.244	190	
581.725	199	
582.206	192	
582.687	193	
583.168	194	
583.649	191	
584.13	193	
584.611	194	
585.093	180	
585.574	191	
586.055	198	
586.536	187	
587.018	193	
587.499	188	
587.981	185	
588.462	193	
588.944	191	
589.425	190	
589.907	188	
590.388	189	
590.87	181	
591.352	190	
591.834	187	
592.315	181	
592.797	189	
593.279	186	
593.761	186	
594.243	184	
594.725	186	
595.207	185	
595.689	183	
596.171	182	
596.653	190	
597.135	188	
597.617	185	
598.1	184	
598.582	182	
599.064	190	
599.546	185	
600.029	180	
600.511	191	
600.994	188	
601.476	184	
601.959	186	
602.441	189	
602.924	188.5	
603.406	188	
603.889	186	
604.372	190	
604.854	188	
605.337	184	
605.82	191	
606.303	193	
606.785	189	
607.268	184	
607.751	187	
608.234	195	
608.717	185	
609.2	187	
609.683	193	
610.166	192	
610.649	191	
611.133	195	
611.616	195	
612.099	193	
612.582	201	
613.066	199	
613.549	202	
614.032	198	
614.516	203	
614.999	209	
615.482	205	
615.966	211	
616.45	211	
616.933	221	
617.417	221	
617.9	225	
618.384	218	
618.868	229	
619.351	236	
