S17176_1:101		
337.498	3	
337.947	3	
338.397	6	
338.846	0	
339.295	2	
339.745	1	
340.194	2	
340.644	0	
341.094	-2	
341.544	4	
341.994	3	
342.444	0	
342.894	4	
343.344	2	
343.794	0	
344.244	0	
344.695	0	
345.145	2	
345.596	4	
346.046	0	
346.497	3	
346.948	3	
347.399	3	
347.85	-1	
348.301	1	
348.752	4	
349.203	4	
349.654	6	
350.106	-3	
350.557	1	
351.009	2	
351.46	6	
351.912	-2	
352.364	-3	
352.816	-1	
353.267	3	
353.719	-1	
354.172	4	
354.624	3	
355.076	2	
355.528	5	
355.981	7	
356.433	2	
356.886	-1	
357.338	-1	
357.791	0	
358.244	7	
358.697	-1	
359.15	3	
359.603	0	
360.056	-2	
360.509	2	
360.962	1	
361.416	5	
361.869	1	
362.323	4	
362.776	-4	
363.23	1	
363.684	2	
364.138	0	
364.591	0	
365.045	1	
365.499	8	
365.954	6	
366.408	-1	
366.862	0	
367.316	7	
367.771	2	
368.225	8	
368.68	4	
369.135	6	
369.59	3	
370.044	6	
370.499	1	
370.954	4	
371.409	-3	
371.864	4	
372.32	2	
372.775	5	
373.23	1	
373.686	5	
374.141	4	
374.597	2	
375.053	1	
375.508	1	
375.964	6	
376.42	1	
376.876	-10	
377.332	2	
377.788	1	
378.244	5	
378.701	8	
379.157	1	
379.614	1	
380.07	3	
380.527	4	
380.983	4	
381.44	6	
381.897	3	
382.354	-2	
382.811	2	
383.268	3	
383.725	4	
384.182	1	
384.639	0	
385.097	4	
385.554	4	
386.011	-1	
386.469	2	
386.927	-1	
387.384	1	
387.842	1	
388.3	-1	
388.758	4	
389.216	5	
389.674	5	
390.132	2	
390.59	7	
391.049	4	
391.507	5	
391.965	9	
392.424	3	
392.882	4	
393.341	1	
393.8	2	
394.259	3	
394.718	1	
395.176	6	
395.635	7	
396.095	4	
396.554	3	
397.013	-3	
397.472	1	
397.932	-1	
398.391	4	
398.851	6	
399.31	3	
399.77	-2	
400.23	4	
400.689	3	
401.149	10	
401.609	8	
402.069	7	
402.529	2	
402.989	4	
403.45	1	
403.91	8	
404.37	1	
404.831	0	
405.291	8	
405.752	4	
406.213	5	
406.673	1	
407.134	5	
407.595	5	
408.056	7	
408.517	7	
408.978	9	
409.439	5	
409.9	5	
410.362	5	
410.823	13	
411.284	14	
411.746	8	
412.207	14	
412.669	9	
413.131	11	
413.593	10	
414.054	10	
414.516	17	
414.978	15	
415.44	18	
415.902	20	
416.365	22	
416.827	27	
417.289	25	
417.752	26	
418.214	27	
418.677	31	
419.139	29	
419.602	34	
420.065	34	
420.527	42	
420.99	43	
421.453	45	
421.916	51	
422.379	55	
422.842	60	
423.306	61	
423.769	72	
424.232	65	
424.696	78	
425.159	80	
425.623	86	
426.086	90	
426.55	96	
427.014	99	
427.477	107	
427.941	108	
428.405	119	
428.869	126	
429.333	128	
429.797	136	
430.262	146	
430.726	156	
431.19	166	
431.655	170	
432.119	189	
432.584	196	
433.048	209	
433.513	219	
433.977	235	
434.442	253	
434.907	272	
435.372	282	
435.837	301	
436.302	317	
436.767	330	
437.232	354	
437.698	369	
438.163	384	
438.628	413	
439.094	427	
439.559	448	
440.025	461	
440.49	484	
440.956	512	
441.422	536	
441.888	549	
442.354	575	
442.819	603	
443.286	616	
443.752	632	
444.218	661	
444.684	680	
445.15	697	
445.617	726	
446.083	739	
446.549	762	
447.016	773	
447.482	778	
447.949	795	
448.416	793	
448.883	800	
449.349	800	
449.816	797	
450.283	807	
450.75	794	
451.217	798	
451.684	781	
452.152	780	
452.619	781	
453.086	780	
453.554	787	
454.021	771	
454.489	775	
454.956	764	
455.424	767	
455.892	751	
456.359	762	
456.827	755	
457.295	752	
457.763	733	
458.231	729	
458.699	706	
459.167	663	
459.635	654	
460.104	626	
460.572	597	
461.04	554	
461.509	530	
461.977	502	
462.446	475	
462.914	437	
463.383	415	
463.852	395	
464.32	380	
464.789	352	
465.258	339	
465.727	322	
466.196	307	
466.665	303	
467.134	288	
467.604	279	
468.073	269	
468.542	251	
469.012	253	
469.481	255	
469.95	248	
470.42	240	
470.89	233	
471.359	229	
471.829	221	
472.299	222	
472.769	214	
473.239	209	
473.709	196	
474.179	189	
474.649	178	
475.119	173	
475.589	164	
476.059	158	
476.529	153	
477	149	
477.47	136	
477.941	130	
478.411	128	
478.882	116	
479.353	114	
479.823	114	
480.294	108	
480.765	105	
481.236	104	
481.707	97	
482.178	97	
482.649	98	
483.12	98	
483.591	97	
484.062	95	
484.533	95	
485.005	92	
485.476	89	
485.948	93	
486.419	95	
486.891	97	
487.362	95	
487.834	93	
488.306	97	
488.777	97	
489.249	93	
489.721	97	
490.193	99	
490.665	100	
491.137	103	
491.609	98	
492.081	98	
492.554	101	
493.026	104	
493.498	107	
493.971	108	
494.443	104	
494.915	105	
495.388	109	
495.861	111	
496.333	114	
496.806	117	
497.279	120	
497.752	121	
498.224	125	
498.697	129	
499.17	133	
499.643	139	
500.116	141	
500.59	136	
501.063	146	
501.536	148	
502.009	158	
502.483	158	
502.956	168	
503.429	170	
503.903	173	
504.376	179	
504.85	183	
505.324	194	
505.797	194	
506.271	200	
506.745	201	
507.219	207	
507.693	203	
508.167	214	
508.641	220	
509.115	222	
509.589	232	
510.063	233	
510.537	236	
511.012	246	
511.486	246	
511.96	241	
512.435	249	
512.909	250	
513.384	255	
513.858	265	
514.333	266	
514.808	263	
515.283	263	
515.757	271	
516.232	278	
516.707	280	
517.182	280	
517.657	282	
518.132	292	
518.607	297	
519.082	298	
519.557	299	
520.033	307	
520.508	304	
520.983	310	
521.459	310	
521.934	314	
522.41	317	
522.885	322	
523.361	320	
523.836	326	
524.312	323	
524.788	320	
525.264	321	
525.739	324	
526.215	316	
526.691	314	
527.167	320	
527.643	324	
528.119	315	
528.595	326	
529.072	316	
529.548	324	
530.024	328	
530.5	325	
530.977	329	
531.453	327	
531.93	331	
532.406	331	
532.883	339	
533.359	337	
533.836	342	
534.313	341	
534.789	337	
535.266	343	
535.743	347	
536.22	352	
536.697	357	
537.174	353	
537.651	348	
538.128	356	
538.605	356	
539.082	354	
539.559	353	
540.037	360	
540.514	361	
540.991	357	
541.469	348	
541.946	350	
542.424	351	
542.901	350	
543.379	351	
543.856	351	
544.334	344	
544.812	345	
545.289	347	
545.767	340	
546.245	346	
546.723	340	
547.201	346	
547.679	343	
548.157	335	
548.635	341	
549.113	343	
549.591	345	
550.069	334	
550.548	345	
551.026	348	
551.504	347	
551.983	338	
552.461	345	
552.94	347	
553.418	345	
553.897	348	
554.375	350	
554.854	349	
555.333	357	
555.811	348	
556.29	355	
556.769	356	
557.248	344	
557.727	362	
558.206	356	
558.685	361	
559.164	357	
559.643	357	
560.122	354	
560.601	352	
561.08	352	
561.559	357	
562.039	352	
562.518	354	
562.997	347	
563.477	349	
563.956	343	
564.436	348	
564.915	346	
565.395	338	
565.875	341	
566.354	339	
566.834	337	
567.314	334	
567.793	334	
568.273	336	
568.753	334	
569.233	333	
569.713	329	
570.193	331	
570.673	331	
571.153	329	
571.633	339	
572.113	333	
572.594	337	
573.074	337	
573.554	330	
574.034	346	
574.515	349	
574.995	340	
575.476	347	
575.956	341	
576.437	345	
576.917	345	
577.398	344	
577.878	352	
578.359	349	
578.84	351	
579.32	354	
579.801	350	
580.282	346	
580.763	347	
581.244	347	
581.725	352	
582.206	352	
582.687	351	
583.168	349	
583.649	346	
584.13	349	
584.611	343	
585.093	340	
585.574	343	
586.055	346	
586.536	343	
587.018	344	
587.499	340	
587.981	336	
588.462	340	
588.944	334	
589.425	335	
589.907	332	
590.388	329	
590.87	329	
591.352	327	
591.834	328	
592.315	323	
592.797	323	
593.279	320	
593.761	323	
594.243	321	
594.725	320	
595.207	316	
595.689	321	
596.171	317	
596.653	318	
597.135	318	
597.617	318	
598.1	314	
598.582	317	
599.064	318	
599.546	317	
600.029	310	
600.511	308	
600.994	311	
601.476	308	
601.959	303	
602.441	308	
602.924	308	
603.406	308	
603.889	302	
604.372	301	
604.854	305	
605.337	297	
605.82	293	
606.303	290	
606.785	295	
607.268	293	
607.751	288	
608.234	284	
608.717	284	
609.2	281	
609.683	277	
610.166	270	
610.649	278	
611.133	278	
611.616	272	
