DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-239.22999874, -239.58460896, -239.08057398, -239.16024659])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.025, 0.925, 0.025]), 'a': 1, 'action vals for state': array([-239.22999874, -239.63603829, -239.08057398, -239.16024659])}
DEBUG:exp:{'x': 1, 'pi': array([0.025, 0.025, 0.925, 0.025]), 'a': 2, 'action vals for state': array([-239.22999874, -239.63603829, -239.18253539, -239.16024659])}
DEBUG:exp:{'x': 13, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 2, 'action vals for state': array([-239.22999874, -239.63603829, -239.28172609, -239.16024659])}
DEBUG:exp:{'x': 25, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-239.22999874, -239.63603829, -239.28172609, -239.26191415])}
DEBUG:exp:{'x': 24, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-239.22999874, -239.69665854, -239.28172609, -239.26191415])}
DEBUG:exp:{'x': 25, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-239.33137449, -239.69665854, -239.28172609, -239.26191415])}
DEBUG:exp:{'x': 13, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 1, 'action vals for state': array([-239.33137449, -239.75449414, -239.28172609, -239.26191415])}
DEBUG:exp:{'x': 14, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-239.33137449, -239.75449414, -239.28172609, -239.36336878])}
DEBUG:exp:{'x': 13, 'pi': array([0.025, 0.025, 0.925, 0.025]), 'a': 3, 'action vals for state': array([-239.33137449, -239.75449414, -239.28172609, -239.45671466])}
DEBUG:exp:{'x': 12, 'pi': array([0.025, 0.025, 0.925, 0.025]), 'a': 2, 'action vals for state': array([-239.33137449, -239.75449414, -239.3834696 , -239.45671466])}
DEBUG:exp:{'x': 24, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 2, 'action vals for state': array([-239.33137449, -239.75449414, -239.47976148, -239.45671466])}
DEBUG:exp:{'x': 36, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-239.43311661, -239.75449414, -239.47976148, -239.45671466])}
DEBUG:exp:{'x': 24, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-239.53409566, -239.75449414, -239.47976148, -239.45671466])}
DEBUG:exp:{'x': 12, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 0, 'action vals for state': array([-239.62735308, -239.75449414, -239.47976148, -239.45671466])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-239.62735308, -239.75449414, -239.47976148, -239.55794332])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.025, 0.925, 0.025]), 'a': 3, 'action vals for state': array([-239.62735308, -239.75449414, -239.47976148, -239.6513764 ])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.025, 0.925, 0.025]), 'a': 2, 'action vals for state': array([-239.62735308, -239.75449414, -239.58124633, -239.6513764 ])}
DEBUG:exp:{'x': 12, 'pi': array([0.025, 0.025, 0.925, 0.025]), 'a': 2, 'action vals for state': array([-239.62735308, -239.75449414, -239.68197004, -239.6513764 ])}
DEBUG:exp:{'x': 24, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 2, 'action vals for state': array([-239.62735308, -239.75449414, -239.77702279, -239.6513764 ])}
DEBUG:exp:{'x': 36, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-239.72810516, -239.75449414, -239.77702279, -239.6513764 ])}
DEBUG:exp:{'x': 24, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 0, 'action vals for state': array([-239.82119602, -239.75449414, -239.77702279, -239.6513764 ])}
DEBUG:exp:{'x': 12, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-239.82119602, -239.75449414, -239.77702279, -239.75237286])}
DEBUG:exp:{'x': 12, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-239.82119602, -239.75449414, -239.77702279, -239.85261185])}
DEBUG:exp:{'x': 12, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-239.82119602, -239.75449414, -239.77702279, -239.94326845])}
DEBUG:exp:{'x': 12, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-239.82119602, -239.75449414, -239.77702279, -240.02508603])}
DEBUG:exp:{'x': 12, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-239.82119602, -239.8553937 , -239.77702279, -240.02508603])}
DEBUG:exp:{'x': 13, 'pi': array([0.025, 0.025, 0.925, 0.025]), 'a': 1, 'action vals for state': array([-239.82119602, -239.94848313, -239.77702279, -240.02508603])}
DEBUG:exp:{'x': 14, 'pi': array([0.025, 0.025, 0.925, 0.025]), 'a': 0, 'action vals for state': array([-239.91793794, -239.94848313, -239.77702279, -240.02508603])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.925, 0.025]), 'a': 2, 'action vals for state': array([-239.91793794, -239.94848313, -239.87842389, -240.02508603])}
DEBUG:exp:{'x': 14, 'pi': array([0.025, 0.025, 0.925, 0.025]), 'a': 2, 'action vals for state': array([-239.91793794, -239.94848313, -239.97906448, -240.02508603])}
DEBUG:exp:{'x': 26, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 2, 'action vals for state': array([-239.91793794, -239.94848313, -249.97344888, -240.02508603])}
DEBUG:exp:{'x': 36, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-240.04342095, -239.94848313, -249.97344888, -240.02508603])}
DEBUG:exp:{'x': 24, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-240.15941843, -239.94848313, -249.97344888, -240.02508603])}
DEBUG:exp:{'x': 12, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-240.15941843, -240.07426439, -249.97344888, -240.02508603])}
DEBUG:exp:{'x': 13, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 1, 'action vals for state': array([-240.15941843, -240.19467624, -249.97344888, -240.02508603])}
DEBUG:exp:{'x': 14, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-240.15941843, -240.19467624, -249.97344888, -240.15071674])}
DEBUG:exp:{'x': 13, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-240.15941843, -240.19467624, -249.97344888, -240.27540523])}
DEBUG:exp:{'x': 12, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-240.15941843, -240.19467624, -249.97344888, -240.38871973])}
DEBUG:exp:{'x': 12, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-240.28461491, -240.19467624, -249.97344888, -240.38871973])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-240.40077793, -240.19467624, -249.97344888, -240.38871973])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-240.40077793, -240.32012353, -249.97344888, -240.38871973])}
DEBUG:exp:{'x': 1, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-240.40077793, -240.44462997, -249.97344888, -240.38871973])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 1, 'action vals for state': array([-240.40077793, -240.56317069, -249.97344888, -240.38871973])}
DEBUG:exp:{'x': 3, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-240.40077793, -240.56317069, -249.97344888, -240.51314783])}
DEBUG:exp:{'x': 2, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-240.40077793, -240.56317069, -249.97344888, -240.62652942])}
DEBUG:exp:{'x': 1, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 2, 'action vals for state': array([-240.40077793, -240.56317069, -249.14108382, -240.62652942])}
DEBUG:exp:{'x': 13, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-240.52359905, -240.56317069, -249.14108382, -240.62652942])}
DEBUG:exp:{'x': 1, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-240.64549902, -240.56317069, -249.14108382, -240.62652942])}
DEBUG:exp:{'x': 1, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-240.75907519, -240.56317069, -249.14108382, -240.62652942])}
DEBUG:exp:{'x': 1, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-240.75907519, -240.68526363, -249.14108382, -240.62652942])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 1, 'action vals for state': array([-240.75907519, -240.8011548 , -249.14108382, -240.62652942])}
DEBUG:exp:{'x': 3, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-240.75907519, -240.8011548 , -249.14108382, -240.74858374])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-240.75907519, -240.8011548 , -249.14108382, -240.86972264])}
DEBUG:exp:{'x': 1, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-240.75907519, -240.8011548 , -249.14108382, -240.97999474])}
DEBUG:exp:{'x': 0, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-240.88068771, -240.8011548 , -249.14108382, -240.97999474])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-240.99423017, -240.8011548 , -249.14108382, -240.97999474])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-240.99423017, -240.92293441, -249.14108382, -240.97999474])}
DEBUG:exp:{'x': 1, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-240.99423017, -241.04380067, -249.14108382, -240.97999474])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 1, 'action vals for state': array([-240.99423017, -241.1580179 , -249.14108382, -240.97999474])}
DEBUG:exp:{'x': 3, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-240.99423017, -241.1580179 , -249.14108382, -241.10087811])}
DEBUG:exp:{'x': 2, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-240.99423017, -241.1580179 , -249.14108382, -241.21125654])}
DEBUG:exp:{'x': 1, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-241.11554934, -241.1580179 , -249.14108382, -241.21125654])}
DEBUG:exp:{'x': 1, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-241.23595862, -241.1580179 , -249.14108382, -241.21125654])}
DEBUG:exp:{'x': 1, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-241.34845016, -241.1580179 , -249.14108382, -241.21125654])}
DEBUG:exp:{'x': 1, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-241.34845016, -241.27858475, -249.14108382, -241.21125654])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 1, 'action vals for state': array([-241.34845016, -241.3921878 , -249.14108382, -241.21125654])}
DEBUG:exp:{'x': 3, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-241.34845016, -241.3921878 , -249.14108382, -241.33187642])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 0, 'action vals for state': array([-241.46650802, -241.3921878 , -249.14108382, -241.33187642])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-241.46650802, -241.3921878 , -249.14108382, -241.45188679])}
DEBUG:exp:{'x': 1, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-241.46650802, -241.3921878 , -249.14108382, -241.56562418])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-241.46650802, -241.51217943, -249.14108382, -241.56562418])}
DEBUG:exp:{'x': 1, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-241.46650802, -241.6271607 , -249.14108382, -241.56562418])}
DEBUG:exp:{'x': 2, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-241.58634388, -241.6271607 , -249.14108382, -241.56562418])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 0, 'action vals for state': array([-241.7034162 , -241.6271607 , -249.14108382, -241.56562418])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-241.7034162 , -241.6271607 , -249.14108382, -241.68506115])}
DEBUG:exp:{'x': 1, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-241.7034162 , -241.6271607 , -249.14108382, -241.7983913 ])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-241.7034162 , -241.74656422, -249.14108382, -241.7983913 ])}
DEBUG:exp:{'x': 1, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-241.7034162 , -241.86118889, -249.14108382, -241.7983913 ])}
DEBUG:exp:{'x': 2, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-241.82264224, -241.86118889, -249.14108382, -241.7983913 ])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 0, 'action vals for state': array([-241.93879149, -241.86118889, -249.14108382, -241.7983913 ])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-241.93879149, -241.86118889, -249.14108382, -241.91725603])}
DEBUG:exp:{'x': 1, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-241.93879149, -241.86118889, -249.14108382, -242.03018323])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-241.93879149, -241.98000512, -249.14108382, -242.03018323])}
DEBUG:exp:{'x': 1, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-241.93879149, -242.09422101, -249.14108382, -242.03018323])}
DEBUG:exp:{'x': 2, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-242.05741428, -242.09422101, -249.14108382, -242.03018323])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 0, 'action vals for state': array([-242.1726966 , -242.09422101, -249.14108382, -242.03018323])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-242.1726966 , -242.09422101, -249.14108382, -242.14847686])}
DEBUG:exp:{'x': 1, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-242.1726966 , -242.09422101, -249.14108382, -242.26100026])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-242.1726966 , -242.2124513 , -249.14108382, -242.26100026])}
DEBUG:exp:{'x': 1, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-242.1726966 , -242.32621694, -249.14108382, -242.26100026])}
DEBUG:exp:{'x': 2, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-242.29072213, -242.32621694, -249.14108382, -242.26100026])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 0, 'action vals for state': array([-242.40518749, -242.32621694, -249.14108382, -242.26100026])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-242.40518749, -242.32621694, -249.14108382, -242.37872398])}
DEBUG:exp:{'x': 1, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-242.40518749, -242.32621694, -249.14108382, -242.49083913])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-242.40518749, -242.44386309, -249.14108382, -242.49083913])}
DEBUG:exp:{'x': 1, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-242.40518749, -242.55714609, -249.14108382, -242.49083913])}
DEBUG:exp:{'x': 2, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-242.52262126, -242.55714609, -249.14108382, -242.49083913])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 2, 'action vals for state': array([-242.52262126, -242.55714609, -248.59293018, -242.49083913])}
DEBUG:exp:{'x': 14, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-242.52262126, -242.55714609, -248.59293018, -242.60633958])}
DEBUG:exp:{'x': 13, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-242.52262126, -242.55714609, -248.59293018, -242.71343913])}
DEBUG:exp:{'x': 12, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-242.63836039, -242.55714609, -248.59293018, -242.71343913])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-242.74592219, -242.55714609, -248.59293018, -242.71343913])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-242.74592219, -242.67309822, -248.59293018, -242.71343913])}
DEBUG:exp:{'x': 1, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-242.74592219, -242.78818072, -248.59293018, -242.71343913])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 1, 'action vals for state': array([-242.74592219, -242.89567335, -248.59293018, -242.71343913])}
DEBUG:exp:{'x': 3, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-242.74592219, -242.89567335, -248.59293018, -242.82867465])}
DEBUG:exp:{'x': 2, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 2, 'action vals for state': array([-242.74592219, -242.89567335, -248.12342816, -242.82867465])}
DEBUG:exp:{'x': 14, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-242.85994721, -242.89567335, -248.12342816, -242.82867465])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 0, 'action vals for state': array([-242.97030252, -242.89567335, -248.12342816, -242.82867465])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-242.97030252, -242.89567335, -248.12342816, -242.9424331 ])}
DEBUG:exp:{'x': 1, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-242.97030252, -242.89567335, -248.12342816, -243.05112999])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-242.97030252, -243.00931795, -248.12342816, -243.05112999])}
DEBUG:exp:{'x': 1, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-242.97030252, -243.11859883, -248.12342816, -243.05112999])}
DEBUG:exp:{'x': 2, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-243.08375814, -243.11859883, -248.12342816, -243.05112999])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 0, 'action vals for state': array([-243.19342631, -243.11859883, -248.12342816, -243.05112999])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-243.19342631, -243.11859883, -248.12342816, -243.16433515])}
DEBUG:exp:{'x': 1, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-243.19342631, -243.11859883, -248.12342816, -243.272575  ])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-243.19342631, -243.23168291, -248.12342816, -243.272575  ])}
DEBUG:exp:{'x': 1, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-243.19342631, -243.34047577, -248.12342816, -243.272575  ])}
DEBUG:exp:{'x': 2, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-243.30631681, -243.34047577, -248.12342816, -243.272575  ])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 0, 'action vals for state': array([-243.41532387, -243.34047577, -248.12342816, -243.272575  ])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-243.41532387, -243.34047577, -248.12342816, -243.38522875])}
DEBUG:exp:{'x': 1, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-243.41532387, -243.34047577, -248.12342816, -243.49300984])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-243.41532387, -243.4530016 , -248.12342816, -243.49300984])}
DEBUG:exp:{'x': 1, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-243.41532387, -243.5612925 , -248.12342816, -243.49300984])}
DEBUG:exp:{'x': 2, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-243.52765327, -243.5612925 , -248.12342816, -243.49300984])}
DEBUG:exp:{'x': 2, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 0, 'action vals for state': array([-243.63602229, -243.5612925 , -248.12342816, -243.49300984])}
DEBUG:exp:{'x': 36, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-243.63602229, -243.5612925 , -248.12342816, -243.60511412])}
DEBUG:exp:{'x': 36, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-243.63602229, -243.5612925 , -248.12342816, -243.71243368])}
DEBUG:exp:{'x': 36, 'pi': array([0.025, 0.925, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-243.63602229, -253.57326252, -248.12342816, -243.71243368])}
DEBUG:exp:{'x': 36, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 1, 'action vals for state': array([-243.63602229, -262.61579114, -248.12342816, -243.71243368])}
DEBUG:exp:{'x': 36, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-243.79488125, -262.61579114, -248.12342816, -243.71243368])}
DEBUG:exp:{'x': 24, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 0, 'action vals for state': array([-243.94512849, -262.61579114, -248.12342816, -243.71243368])}
DEBUG:exp:{'x': 12, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-243.94512849, -262.61579114, -248.12342816, -243.87130129])}
DEBUG:exp:{'x': 12, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 0, 'action vals for state': array([-244.09542188, -262.61579114, -248.12342816, -243.87130129])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-244.09542188, -262.61579114, -248.12342816, -244.02935314])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-244.09542188, -262.61579114, -248.12342816, -244.18621959])}
DEBUG:exp:{'x': 0, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-244.09542188, -262.61579114, -248.12342816, -244.33373775])}
DEBUG:exp:{'x': 0, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-244.25238861, -262.61579114, -248.12342816, -244.33373775])}
DEBUG:exp:{'x': 0, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-244.40817809, -262.61579114, -248.12342816, -244.33373775])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 0, 'action vals for state': array([-244.55609952, -262.61579114, -248.12342816, -244.33373775])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-244.55609952, -262.61579114, -248.12342816, -244.48947302])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-244.55609952, -262.61579114, -248.12342816, -244.64404027])}
DEBUG:exp:{'x': 0, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-244.55609952, -262.61579114, -248.12342816, -244.7895336 ])}
DEBUG:exp:{'x': 0, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-244.71075065, -262.61579114, -248.12342816, -244.7895336 ])}
DEBUG:exp:{'x': 0, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-244.86424191, -262.61579114, -248.12342816, -244.7895336 ])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 0, 'action vals for state': array([-245.00985823, -262.61579114, -248.12342816, -244.7895336 ])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-245.00985823, -262.61579114, -248.12342816, -244.94298479])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 3, 'action vals for state': array([-245.00985823, -262.61579114, -248.12342816, -245.0952851 ])}
DEBUG:exp:{'x': 0, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 3, 'action vals for state': array([-245.00985823, -262.61579114, -248.12342816, -245.23875473])}
DEBUG:exp:{'x': 0, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-245.16222922, -262.61579114, -248.12342816, -245.23875473])}
DEBUG:exp:{'x': 0, 'pi': array([0.925, 0.025, 0.025, 0.025]), 'a': 0, 'action vals for state': array([-245.31345744, -262.61579114, -248.12342816, -245.23875473])}
DEBUG:exp:{'x': 0, 'pi': array([0.025, 0.025, 0.025, 0.925]), 'a': 0, 'action vals for state': array([-245.4568282 , -262.61579114, -248.12342816, -245.23875473])}
